,sentence,prediction,gold
49,"[CLS] it seems clear to me that the manhunt for high baath officials in the sunni heartland is being done wrong, or at least in ways that are bad for us standing with local iraqis. [SEP] are bad for [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'R-ARG1', '_', 'V', '_', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'R-ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', 'V', '_']"
50,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP] google has finally [SEP],"['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
51,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP] finally had an [SEP],"['ARG0', '_', 'ARGM-TMP', 'V', '_', '_', 'ARG1', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'V', '_']","['ARG0', '_', 'ARGM-TMP', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'V', '_']"
52,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP] a chance to [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
53,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP] to present the [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
54,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP] who haven't [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_']"
55,[CLS] google has finally had an analyst day - - a chance to present the company's story to the ( miniscule number of ) people who haven't heard it. [SEP]n't heard it [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'R-ARG0', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG1', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'R-ARG0', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG1', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG1']"
56,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP] these are just [SEP]","['ARGM-ADV', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['ARGM-ADV', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
57,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP] a chance for [SEP]","['_', '_', 'ARG1', '_', '_', '_', 'V', '_', '_', 'ARG1', 'ARG1', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', 'ARGM-ADV', '_', 'V', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
58,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP] to suck up [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
59,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP] people are actually [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', 'V', 'ARGM-ADV', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'ARGM-ADV']"
60,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP] actually concerned about [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', '_', 'ARGM-ADV', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', 'ARGM-ADV', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', '_', 'ARGM-ADV', 'V', '_', '_', '_', '_', '_', 'ARG0', '_', 'ARGM-ADV', 'V', '_']"
61,"[CLS] usually, these are just a chance for the suckups to suck up, but this time people are actually concerned about the company's plans. [SEP]'s plans. [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', '_', '_', '_', 'V', '_']"
62,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] they work on [SEP]","['ARG0', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['ARG0', 'V', '_', '_', 'ARGM-LOC', '_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
63,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] they hear a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
64,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] goals include "" [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', 'V', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', 'V', '_']"
65,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] "" don't [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_']"
66,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP]n't be evil [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', 'ARGM-MOD', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', '_', 'ARG2', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2']"
67,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] be evil, [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
68,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] they imagine a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
69,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] will be "" [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARGM-MOD', 'V', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', 'ARGM-MOD', '_', '_']"
70,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP] "" don't [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
71,"[CLS] they work on wall street, after all, so when they hear a company who's stated goals include "" don't be evil, "" they imagine a company who's eventually history will be "" don't be profitable. "" [SEP]n't be profitable [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', 'ARGM-MOD', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', '_', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', 'ARG2']"
72,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP] it's not [SEP]","['ARG1', 'V', 'V', 'ARGM-NEG', 'ARG2', '_', 'ARG2', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARGM-NEG']","['ARG1', 'V', 'V', 'ARGM-NEG', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', 'ARGM-NEG']"
73,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP]'d imagine : [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'ARGM-MOD', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-MOD', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'ARGM-MOD', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-MOD', 'V', '_']"
74,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP] brin has actually [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
75,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP] actually created a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', 'ARGM-ADV', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', 'ARGM-ADV', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'V', '_']"
76,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP]'proof'[SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADJ', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MNR', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', 'V', '_']"
77,"[CLS] it's not quite as freewheeling an environment as you'd imagine : sergey brin has actually created a mathematical'proof'that the company's self - driven research strategy, which gives employees one day a week to do research projects on their own, is a good, respectable idea. [SEP] which gives employees [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'R-ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'R-ARG0', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'R-ARG0', 'V', 'ARG2', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'R-ARG0', 'V', 'ARG2']"
